Год,GPS №,Тип обработки,Глубина,повторность,"рН солевой вытяжки, ед. рН","рН водной вытяжки, ед. рН","Фосфор (подвижная форма), мг/кг","Калий (подвижная форма), млн-1","Общий азот, %","Общий углерод, %","М.д. содержания  гипса (по Хитрову), %","Массовая доля иона хлорида, ммоль/100 г","Массовая доля иона сульфата, ммоль/100 г","Массовая доля магния (водорастворимая форма), ммоль/100 г почвы","Массовая доля кальция (водорастворимая форма), ммоль/100 г почвы","Массовая доля натрия (водорастворимая форма), мг•экв на 100 г почвы","Массовая доля калия (водорастворимая форма), мг•экв на 100 г почвы","Сумма поглощенных оснований по Каппену, ммоль/100 г","Массовая доля плотного остатка водной вытяжки, %","Карбонат и бикарбонат-ионы, ммоль/100 г","Массовая доля общего содержания карбонатов (по Козловскому), % (CO2)","Массовая доля общего содержания карбонатов (по Козловскому), %(CaCO3)","Органический углерод, %"
2020,527,ПП,20-30,[1],7.2,7.69,8.784893267651888,231.122248,0.15,1.4218,1.2240000000000002,0.098,1.5833333333333333,0.25,0.55,0.0451978260869565,0.0817589743589743,24.51923076923077,0.1605,0.9000000000000001,1.166,,1.1038
2020,527,ПП,0-10,[2],7.28,8.33,10.26272577996716,353.30176,0.17,1.3382,1.3186666666666669,0.049,1.6944444444444446,0.15,0.6,0.0419586956521739,0.0930987179487179,24.6,0.1649999999999999,0.85,0.7039999999999998,,1.1462
2020,527,ПП,10-20,[2],7.13,8.37,10.75533661740558,327.51208,0.16,1.3689,1.4919999999999998,0.098,2.2500000000000004,0.2,0.7,0.0344391304347826,0.0480487179487179,24.900000000000002,0.2071,0.9000000000000001,0.77,,1.1589
2020,527,ПП,20-30,[2],7.13,8.36,9.770114942528735,281.06176,0.16,1.5385,0.992,0.049,2.2500000000000004,0.25,0.55,0.0337065217391304,0.0801141025641025,24.700000000000003,0.286,2.15,0.8579999999999997,,1.3045
2020,527,ПП,0-10,[3],7.26,8.23,13.2183908045977,359.20136,0.18,1.6728,1.0066666666666664,0.0,1.9444444444444449,0.1,0.55,0.0296391304347826,0.0785782051282051,24.615384615384617,0.1792,0.8,0.77,,1.4628
2020,527,ПП,10-20,[3],7.28,8.35,18.63711001642036,398.86112,0.19,1.7219,1.4173333333333331,0.098,1.7222222222222223,0.15,0.5,0.0613065217391304,0.1594487179487179,24.615384615384617,0.1649999999999999,0.6500000000000001,0.77,,1.5119
2020,527,ПП,20-30,[3],7.03,8.23,10.75533661740558,292.04224,0.17,1.5702,1.4146666666666667,0.0,1.777777777777778,0.3,0.6,0.0319826086956521,0.0411833333333333,24.71153846153846,0.176,1.0,0.7920000000000004,,1.3541999999999998
2020,527,ПП,0-10,[4],7.11,8.22,6.814449917898193,273.21168,0.17,1.359,2.8392880258899678,0.098,1.527777777777778,0.2,0.475,0.0323869565217391,0.0517807692307692,24.51923076923077,0.1417,0.7,0.9239999999999998,,1.107
2020,527,ПП,10-20,[4],7.37,8.27,7.79967159277504,268.44384,0.16,1.5813,1.7226666666666668,0.049,1.6111111111111112,0.15,0.5,0.0417934782608695,0.0370641025641025,24.500000000000004,0.1512,0.75,0.8579999999999997,,1.3473
2020,527,ПП,20-30,[4],7.37,8.28,7.307060755336616,223.464808,0.16,1.475,5.499103825136613,0.098,1.5555555555555558,0.3,0.4,0.0793086956521739,0.0802410256410256,24.6,0.1512,0.7,0.9679999999999996,,1.2110000000000003
2020,528,ПП,0-10,[0],7.15,8.23,9.770114942528735,338.75744000000003,0.17,1.5154,5.300817927170868,0.049,1.6111111111111112,0.175,0.45,0.0344369565217391,0.0672961538461538,24.615384615384617,0.1498,0.75,0.7039999999999998,,1.3234000000000001
2020,528,ПП,10-20,[0],7.16,8.21,8.784893267651888,320.6252,0.17,1.3075,3.309763440860215,0.049,1.6111111111111112,0.25,0.45,0.0478043478260869,0.0549192307692307,24.615384615384617,0.1443,0.6,0.6820000000000003,,1.1215000000000002
2020,528,ПП,20-30,[0],7.19,8.21,8.784893267651888,282.67512,0.17,1.262,4.615210884353742,0.0,1.6388888888888888,0.175,0.5,0.0394608695652173,0.0361115384615384,24.71153846153846,0.1512,0.8,0.5060000000000001,,1.124
2020,528,ПП,30-40,[0],7.25,8.31,7.307060755336616,222.49438400000005,0.14,1.5905,1.3266666666666664,0.049,1.527777777777778,0.2,0.55,0.0448,0.0299166666666666,24.51923076923077,0.1554,0.8,0.77,,1.3805
2020,528,ПП,40-50,[0],7.27,8.23,6.321839080459769,187.460392,0.12,1.7316,2.544822429906542,0.098,1.5,0.25,0.6,0.0544086956521739,0.0195717948717948,24.51923076923077,0.1554,0.75,1.32,,1.3716
2020,528,ПП,50-60,[0],7.3,8.25,5.829228243021345,174.63056799999998,0.11,1.7521,1.3253333333333333,0.049,1.5555555555555558,0.175,0.6,0.0552021739130434,0.022225641025641,24.51923076923077,0.154,0.85,1.54,,1.3321
2020,528,ПП,60-70,[0],7.28,8.35,5.336617405582922,164.30024799999998,0.09,1.7436,1.828,0.0,1.5,0.3,0.5,0.0547999999999999,0.0222564102564102,24.51923076923077,0.1404,0.75,1.804,,1.2516
2020,528,ПП,70-80,[0],7.34,8.5,4.8440065681445,149.597,0.09,1.807,3.324857142857142,0.049,1.4166666666666667,0.25,0.5,0.056,0.0221461538461538,24.51923076923077,0.143,0.75,1.958,,1.2730000000000001
2020,528,ПП,80-90,[0],7.44,8.37,4.351395730706075,136.99593599999997,0.05,1.975,1.7320000000000004,0.098,1.4166666666666667,0.25,0.5,0.0582804347826086,0.0192128205128205,24.134615384615387,0.154,0.8,2.838,,1.201
2020,528,ПП,90-100,[0],7.42,8.55,1.8883415435139568,137.36436,0.06,1.8546,2.0346666666666664,0.049,1.3611111111111112,0.25,0.35,0.0672043478260869,0.0211538461538461,24.300000000000004,0.1443,0.8,3.014,,1.0326
2020,528,ПП,100-110,[0],7.88,8.64,1.8883415435139568,144.523344,0.05,1.7941,2.130666666666667,0.049,1.4444444444444444,0.3,0.35,0.0646391304347826,0.0193410256410256,24.4,0.1456,0.75,2.882,,1.0081
2020,528,ПП,110-120,[0],7.5,8.69,2.380952380952381,133.49470399999998,0.03,1.7899,1.5319999999999998,0.049,1.4166666666666667,0.35,0.4,0.0673630434782608,0.021375641025641,24.4,0.1391,0.7,2.9479999999999995,,0.9859000000000002
2020,528,ПП,120-130,[0],7.54,8.66,1.3957307060755335,134.115968,0.03,1.679,2.0339047619047617,0.0,1.277777777777778,0.4,0.4,0.0730326086956521,0.0413192307692307,24.000000000000004,0.1308,0.6500000000000001,2.904,,0.8870000000000001
2020,528,ПП,130-140,[0],7.6,8.68,2.8735632183908044,136.384304,0.03,1.565,1.3336442451420027,0.098,2.111111111111112,0.45,0.4,0.0681326086956521,0.0230564102564102,24.1,0.1926,0.9000000000000001,2.574,,0.863
2020,528,ПП,140-150,[0],7.71,8.68,2.380952380952381,142.982224,0.03,1.3847,2.240824940047961,0.098,1.277777777777778,0.35,0.3,0.0739347826086956,0.0269897435897435,24.500000000000004,0.1296,0.7,2.508,,0.7007
2020,528,ПП,150-160,[0],7.69,8.82,3.366174055829228,145.426344,0.03,1.42,1.2226666666666668,0.049,1.6111111111111112,0.25,0.35,0.068341304347826,0.0212923076923076,24.4,0.1456,0.7,2.4199999999999995,,0.7600000000000001
2020,528,ПП,160-170,[0],7.87,8.87,4.351395730706075,123.60745599999998,0.03,1.2989,1.432,0.098,1.4166666666666667,0.3,0.3,0.081841304347826,0.0234871794871794,24.500000000000004,0.1456,0.75,2.3319999999999994,,0.6629
2020,528,ПП,170-180,[0],7.86,8.79,5.336617405582922,123.841032,0.03,1.3815,11.99855072463768,0.0,1.3888888888888888,0.35,0.25,0.0748369565217391,0.0295974358974358,23.800000000000004,0.1391,0.8,2.244,,0.7694999999999999
2020,528,ПП,180-190,[0],7.96,9.18,5.829228243021345,131.61887199999998,0.03,1.3127,1.726666666666667,0.098,1.527777777777778,0.35,0.2,0.0762630434782608,0.0242115384615384,24.615384615384617,0.1554,0.85,2.2,,0.7126999999999999
2020,528,ПП,190-200,[0],8.04,9.15,9.27750410509031,138.503344,0.02,1.5064,1.5319999999999998,0.049,1.4166666666666667,0.35,0.35,0.0386021739130434,0.0798602564102564,24.134615384615387,0.1443,0.8,2.552,,0.8103999999999999
2020,528,ПП,0-10,[1],7.3,8.58,9.770114942528735,344.8256,0.16,1.3457,1.5896450216450215,0.049,2.055555555555556,0.1,0.5,0.0412999999999999,0.0770961538461538,24.615384615384617,0.1712,0.8,0.66,,1.1657
2020,528,ПП,10-20,[1],7.41,8.35,11.247947454844006,331.2204,0.16,1.3473,1.5319999999999998,0.049,1.4166666666666667,0.15,1.1,0.0347173913043478,0.0498820512820512,24.71153846153846,0.1664999999999999,0.9000000000000001,0.6379999999999997,,1.1733
2020,528,ПП,20-30,[1],7.34,8.32,9.27750410509031,287.12992,0.16,1.2344,1.5213333333333332,0.098,1.6388888888888888,0.25,0.4,0.0351391304347826,0.0522589743589743,24.134615384615387,0.1554,0.75,0.6285714285714282,,1.0629714285714287
2020,528,ПП,0-10,[2],7.3,8.33,7.79967159277504,290.62152000000003,0.17,1.3262,4.1306666666666665,0.147,1.4444444444444444,0.1,0.55,0.0335760869565217,0.0556628205128205,24.03846153846154,0.1417,0.7,0.7479999999999997,,1.1222
2020,528,ПП,10-20,[2],7.33,8.48,14.69622331691297,306.61064,0.16,1.2879,3.329333333333333,0.049,1.4722222222222223,0.25,0.5,0.0349108695652173,0.0306205128205128,24.71153846153846,0.143,0.75,1.7599999999999996,,0.8079000000000002
2020,528,ПП,20-30,[2],7.32,8.4,5.336617405582922,212.166472,0.16,1.5338,2.0213333333333336,0.0,1.6388888888888888,0.15,0.55,0.0391695652173913,0.0974166666666666,24.51923076923077,0.154,0.8,0.9239999999999998,,1.2818
2020,528,ПП,0-10,[3],7.18,8.3,17.65188834154351,434.66808,0.18,1.4963,1.924,0.049,1.5833333333333333,0.15,0.55,0.0348086956521739,0.0618935897435897,24.71153846153846,0.1554,0.75,0.6379999999999997,,1.3223
2020,528,ПП,10-20,[3],7.21,8.34,11.74055829228243,327.19904,0.16,1.2553,16.230456140350878,0.049,1.777777777777778,0.2,0.4,0.0368717391304347,0.0477602564102564,24.80769230769231,0.1554,0.6500000000000001,0.6819999999999995,,1.0693000000000001
2020,528,ПП,20-30,[3],7.27,8.61,10.75533661740558,277.90728,0.16,1.406,12.227692307692305,0.098,1.6666666666666667,0.15,0.4,0.0432195652173913,0.1257166666666666,24.71153846153846,0.1526,0.7,0.7479999999999997,,1.202
2020,528,ПП,0-10,[4],7.2,8.12,12.233169129720851,454.77488,0.16,1.2724,2.7173333333333334,0.0,1.7222222222222223,0.15,0.45,0.0334304347826086,0.10235,24.723247232472325,0.154,0.6500000000000001,0.5059999999999993,,1.1344
2020,528,ПП,10-20,[4],7.19,8.23,13.2183908045977,440.92888,0.17,1.2707,2.016,0.049,1.7500000000000002,0.05,0.35,0.039045652173913,0.0857384615384615,24.723247232472325,0.1568,0.6500000000000001,0.3959999999999993,,1.1627
2020,528,ПП,20-30,[4],7.24,8.31,10.75533661740558,368.54440000000005,0.17,1.4252,4.077082508250825,0.098,1.6944444444444446,0.2,0.45,0.03855,0.0688205128205128,24.630996309963102,0.1635,0.85,0.9459999999999994,,1.1672000000000002
2020,529,ТТ,0-10,[0],7.35,8.28,22.08538587848932,339.26312,0.16,1.4499,2.62,0.049,1.6666666666666667,0.25,0.5,0.0368434782608695,0.0758935897435897,24.44649446494465,0.1498,0.7,0.7919999999999995,,1.2339000000000002
2020,529,ТТ,10-20,[0],7.42,8.23,22.08538587848932,329.24584,0.16,1.5393,5.129333333333333,0.0,1.4722222222222223,0.05,0.6,0.0413717391304347,0.0412679487179487,24.44649446494465,0.1404,0.8,0.8139999999999998,,1.3173
2020,529,ТТ,20-30,[0],7.04,8.32,7.79967159277504,239.66824000000005,0.14,1.4057,2.8226666666666667,0.0,1.6111111111111112,0.05,0.55,0.0470173913043478,0.0198410256410256,23.616236162361623,0.154,0.85,0.9239999999999998,,1.1537
2020,529,ТТ,30-40,[0],7.16,8.45,6.814449917898193,156.59464799999998,0.11,1.7163,2.825333333333333,0.049,1.5555555555555558,0.05,0.5,0.090895652173913,0.0218666666666666,24.07749077490775,0.154,0.85,1.54,,1.2963
2020,529,ТТ,40-50,[0],7.39,8.47,4.8440065681445,145.486544,0.1,1.816,3.214666666666667,0.049,1.777777777777778,0.35,0.4,0.068595652173913,0.0302666666666666,24.2619926199262,0.1635,0.85,1.826,,1.318
2020,529,ТТ,50-60,[0],7.38,8.34,3.858784893267652,140.05409600000002,0.1,1.8012,2.4226666666666667,0.049,1.6111111111111112,0.1,0.6,0.0874543478260869,0.0374641025641025,23.892988929889302,0.1664999999999999,0.9000000000000001,1.8919999999999997,,1.2852000000000001
2020,529,ТТ,60-70,[0],7.34,8.33,5.336617405582922,128.307872,0.09,1.8653,3.413396825396826,0.049,1.6388888888888888,0.45,0.5,0.0730804347826087,0.0175551282051282,24.53874538745388,0.1792,0.95,4.158,,0.7312999999999998
2020,529,ТТ,70-80,[0],7.39,8.39,1.8883415435139568,125.85411999999998,0.08,1.8629,2.522735930735931,0.098,1.5555555555555558,0.6,0.5,0.0847717391304347,0.0198935897435897,23.892988929889302,0.1728,0.95,3.388,,0.9389000000000001
2020,529,ТТ,80-90,[0],7.42,8.46,1.3957307060755335,120.17605600000002,0.08,1.8632,2.825333333333333,0.049,1.5555555555555558,0.35,0.7,0.0910978260869565,0.0183499999999999,24.07749077490775,0.1635,0.85,2.486,,1.1852
2020,529,ТТ,90-100,[0],7.47,8.47,0.4105090311986863,119.3766,0.05,1.8479,2.8954166666666663,0.0,1.527777777777778,0.65,0.15,0.1011630434782608,0.0224551282051282,24.6,0.1526,0.8,2.618,,1.1339000000000001
2020,529,ТТ,100-110,[0],7.44,8.57,0.4105090311986863,121.341528,0.06,1.8881,2.6226666666666665,0.049,1.6111111111111112,0.5,0.35,0.1149173913043478,0.0194205128205128,24.500000000000004,0.1512,0.8,2.5520000000000005,,1.1920999999999997
2020,529,ТТ,110-120,[0],7.67,8.6,0.4105090311986863,110.43810399999998,0.04,1.8452,2.966144927536232,0.049,1.6111111111111112,0.55,0.45,0.1167260869565217,0.018751282051282,23.70848708487085,0.1526,0.75,2.9920000000000004,,1.0292
2020,529,ТТ,120-130,[0],7.64,8.65,0.4105090311986863,114.623208,0.04,1.6569,3.0826394557823127,0.0,3.805555555555556,0.5,0.45,0.1391913043478261,0.0206987179487179,23.33948339483395,0.2616,0.6500000000000001,2.5740000000000003,,0.9549
2020,529,ТТ,130-140,[0],7.59,8.65,2.380952380952381,112.398216,0.03,1.4672,2.010356589147288,0.098,1.7222222222222223,0.4,0.1,0.1824326086956521,0.0388089743589743,24.169741697416978,0.1568,0.7,2.6620000000000004,,0.7412
2020,529,ТТ,140-150,[0],7.69,8.66,2.8735632183908044,118.748112,0.03,1.3749,3.482206896551725,0.049,2.166666666666667,0.4,0.55,0.2265869565217391,0.021451282051282,23.892988929889302,0.2016,0.85,2.442,,0.7089
2020,529,ТТ,150-160,[0],7.33,8.87,3.366174055829228,119.434392,0.03,1.4146,3.9186666666666663,0.0,1.6944444444444446,0.5,0.75,0.3139565217391304,0.0193576923076923,24.169741697416978,0.1776,0.8,2.3100000000000005,,0.7846
2020,529,ТТ,160-170,[0],7.82,9.07,2.8735632183908044,96.44039999999998,0.03,1.4942,2.37137649880096,0.049,1.5555555555555558,0.55,0.4,0.4434347826086956,0.0248807692307692,24.07749077490775,0.162,0.8,2.6620000000000004,,0.7681999999999999
2020,529,ТТ,170-180,[0],7.92,8.96,3.858784893267652,94.648848,0.03,1.4649,2.3270990990991,0.049,2.1944444444444446,0.1,0.4,0.6646739130434782,0.0161102564102564,23.523985239852397,0.2052,1.0,2.53,,0.7749000000000001
2020,529,ТТ,180-190,[0],7.9,8.93,4.351395730706075,92.963248,0.03,1.4637,2.720148148148148,0.0,1.9722222222222223,0.5,0.3,0.8850652173913044,0.0182807692307692,24.169741697416978,0.2128,0.95,2.3760000000000003,,0.8156999999999999
2020,529,ТТ,190-200,[0],8.05,8.98,4.351395730706075,89.03098399999999,0.03,1.5386,3.030814814814814,0.0,2.444444444444445,0.45,0.4,0.0560282608695652,0.0653948717948717,23.523985239852397,0.1961999999999999,0.8,2.882,,0.7525999999999999
2020,529,ТТ,0-10,[1],7.26,8.16,20.60755336617405,291.60880000000003,0.19,1.6611,3.938666666666668,0.049,1.277777777777778,0.6,0.4,0.0505608695652173,0.0775038461538461,24.630996309963102,0.143,0.7,0.7260000000000002,,1.4630999999999998
2020,529,ТТ,10-20,[1],7.53,8.33,20.60755336617405,349.83424,0.18,1.6485,2.7346666666666666,0.0,1.3611111111111112,0.4,0.15,0.0486108695652173,0.0365423076923076,24.44649446494465,0.1284,0.8,0.8580000000000004,,1.4144999999999999
2020,529,ТТ,20-30,[1],7.23,8.33,12.233169129720851,217.53872,0.17,1.5413,2.1846666666666668,0.0,1.3611111111111112,0.5,0.55,0.058795652173913,0.06015,23.985239852398525,0.1404,0.75,1.0340000000000007,,1.2592999999999996
2020,529,ТТ,0-10,[2],7.14,8.37,28.98193760262725,287.10584,0.18,1.5821,2.7386666666666666,0.049,1.277777777777778,0.5,0.35,0.0496195652173913,0.0481987179487179,24.44649446494465,0.1308,0.75,0.8580000000000004,,1.3481
2020,529,ТТ,10-20,[2],6.87,8.33,23.5632183908046,265.07264000000004,0.18,1.5933,2.9346666666666668,0.049,1.3611111111111112,0.45,0.6,0.0573086956521739,0.0617641025641025,23.892988929889302,0.1512,0.8,0.8360000000000002,,1.3653
2020,529,ТТ,20-30,[2],7.34,8.27,14.69622331691297,209.416536,0.16,1.5383,1.912,0.0,1.8333333333333333,0.55,0.5,0.0519434782608695,0.0534166666666666,17.78846153846154,0.1728,0.9000000000000001,0.9680000000000004,,1.2742999999999998
2020,529,ТТ,0-10,[3],7.38,8.19,19.12972085385878,256.452,0.16,1.5755,2.964969696969697,0.049,1.3611111111111112,0.4,0.65,0.0485826086956521,0.0405961538461538,24.44649446494465,0.1404,0.75,0.9020000000000004,,1.3295
2020,529,ТТ,10-20,[3],7.07,8.27,18.14449917898194,222.556992,0.16,1.5474,1.7346666666666668,0.049,1.3611111111111112,0.45,0.8500000000000001,0.0662152173913043,0.073051282051282,24.630996309963102,0.1456,0.6500000000000001,0.88,,1.3074000000000001
2020,529,ТТ,20-30,[3],7.4,8.21,9.770114942528735,200.88258400000004,0.15,1.6738,2.0973333333333337,0.049,2.138888888888889,0.25,0.2,0.0540217391304347,0.0639666666666666,24.354243542435427,0.1887,0.95,1.1880000000000004,,1.3497999999999999
2020,529,ТТ,0-10,[4],7.1,8.09,25.041050903119864,279.76144,0.17,1.6617,3.0360000000000005,0.049,1.3333333333333337,0.35,0.35,0.0537304347826086,0.0550487179487179,24.07749077490775,0.132,0.7,0.9240000000000006,,1.4096999999999997
2020,529,ТТ,10-20,[4],7.16,8.13,17.159277504105088,254.7664,0.15,1.6045,3.236,0.098,1.3333333333333337,0.5,0.1,0.0584304347826087,0.0532423076923076,24.354243542435427,0.1331999999999999,0.75,1.166,,1.2865
2020,529,ТТ,20-30,[4],7.07,8.18,11.74055829228243,200.80071200000003,0.14,1.6179,2.412,0.098,1.8333333333333333,0.35,0.55,0.1255239130434782,0.039101282051282,24.354243542435427,0.1819,0.9000000000000001,1.2320000000000004,,1.2818999999999998
2019,435,ПП,0-10,,7.1,8.34,83.28,663.63,0.22,2.1453,,,,,,,,,,,0.97,,1.8807545454545456
2019,438,ПП,0-10,,7.23,8.44,13.49,235.97,0.17,1.6585,,,,,,,,,,,1.06,,1.369409090909091
2019,440,ПП,0-10,,7.27,8.29,22.69,291.45,0.17,1.7281,,,,,,,,,,,1.06,,1.439009090909091
2019,443,ПП,0-10,,7.29,8.35,16.2,530.54,0.19,1.8233,,,,,,,,,,,1.06,,1.5342090909090909
2019,445,ПП,0-10,,7.33,8.39,19.99,276.84,0.17,1.7649,,,,,,,,,,,1.14,,1.453990909090909
2019,446,ПП,0-10,,7.15,8.35,81.66,684.97,0.26,2.7216,,,,,,,,,,,1.14,,2.410690909090909
2019,448,ПП,0-10,,7.33,8.46,14.04,227.31,0.17,1.7096,,,,,,,,,,,1.14,,1.398690909090909
2019,450,ПП,0-10,,7.34,8.26,17.28,326.73,0.17,1.6388,,,,,,,,,,,1.14,,1.3278909090909092
2019,451,ТТ,0-10,,7.37,8.38,21.61,308.89,0.17,1.7683,,,,,,,,,,,1.14,,1.457390909090909
2019,452,ТТ,0-10,,7.39,8.59,18.9,272.57,0.15,1.9853,,,,,,,,,,,2.02,,1.4343909090909093
2019,453,ТТ,0-10,,7.32,8.42,31.67,266.28,0.14,1.9219,,,,,,,,,,,2.11,,1.3464454545454545
2019,454,ТТ,0-10,,7.35,8.44,42.54,370.76,0.16,1.6936,,,,,,,,,,,1.41,,1.3090545454545455
2019,455,ТТ,0-10,,7.3,8.51,24.43,239.6,0.11,1.5152,,,,,,,,,,,1.67,,1.0597454545454545
2019,436,ТТ,0-10,,7.48,8.49,21.2,305.0,0.19,1.7655,,,,,,,,,,,1.23,,1.4300454545454546
2019,435,ПП,10-20,,7.28,8.36,19.77,277.86,0.18,1.6981,,,,,,,,,,,1.32,,1.3380999999999998
2019,438,ПП,10-20,,7.34,8.47,18.22,245.77,0.19,1.6749,,,,,,,,,,,0.97,,1.4103545454545454
2019,440,ПП,10-20,,7.32,8.29,19.25,256.23,0.17,1.676,,,,,,,,,,,1.14,,1.3650909090909091
2019,443,ПП,10-20,,7.35,8.52,17.18,343.81,0.18,1.7029,,,,,,,,,,,1.14,,1.391990909090909
2019,445,ПП,10-20,,7.39,8.4,24.43,312.72,0.16,1.8583,,,,,,,,,,,1.5,,1.449209090909091
2019,446,ПП,10-20,,7.29,8.49,37.36,528.47,0.23,2.2401,,,,,,,,,,,1.23,,1.9046454545454545
2019,448,ПП,10-20,,7.27,8.41,13.56,221.98,0.17,1.6731,,,,,,,,,,,1.14,,1.3621909090909092
2019,450,ПП,10-20,,7.26,8.7,22.74,253.07,0.16,1.6635,,,,,,,,,,,1.14,,1.352590909090909
2019,451,ТТ,10-20,,7.29,8.54,28.55,351.0,0.17,1.8046,,,,,,,,,,,1.23,,1.4691454545454545
2019,452,ТТ,10-20,,7.39,8.76,17.98,235.56,0.14,1.9609,,,,,,,,,,,2.46,,1.2899909090909092
2019,453,ТТ,10-20,,7.4,8.64,14.81,206.6,0.13,1.9009,,,,,,,,,,,2.38,,1.251809090909091
2019,454,ТТ,10-20,,7.33,8.37,56.58,446.89,0.17,1.766,,,,,,,,,,,1.23,,1.4305454545454546
2019,455,ТТ,10-20,,7.31,8.39,12.69,224.64,0.11,1.583,,,,,,,,,,,2.02,,1.032090909090909
2019,436,ТТ,10-20,,7.42,8.5,12.53,339.53,0.19,1.7689,,,,,,,,,,,1.23,,1.4334454545454545
